"Date","Movement","Anger","Anticipation","Disgust","Fear","Joy","Sadness","Surprise","Trust","Negative","Positive"
"2019-02-25",1,18,13,10,19,8,14,5,15,32,21
"2019-02-26",0,16,8,10,21,7,15,7,23,30,25
"2019-02-27",1,11,11,9,12,7,10,6,20,18,20
"2019-02-28",1,14,14,7,19,6,10,7,24,24,24
"2019-03-01",0,11,10,8,13,12,8,8,15,24,30
"2019-03-04",1,11,12,9,13,4,8,4,14,24,26
"2019-03-05",1,12,15,5,15,9,11,7,16,19,24
"2019-03-06",1,8,8,4,16,10,8,5,19,16,30
"2019-03-07",1,9,13,3,16,10,8,5,19,27,27
"2019-03-08",0,14,13,10,19,8,15,9,19,31,23
"2019-03-11",0,14,4,10,21,8,9,5,23,24,23
"2019-03-12",1,8,8,5,16,5,10,4,21,22,19
"2019-03-13",0,18,9,6,18,4,10,5,15,27,17
"2019-03-14",0,16,9,8,18,6,13,13,13,19,17
"2019-03-15",0,22,11,8,25,9,12,4,19,30,19
"2019-03-18",0,14,5,9,17,7,9,8,10,22,16
"2019-03-19",1,15,4,11,16,4,13,5,11,22,11
"2019-03-20",1,12,8,5,19,8,8,7,12,23,19
"2019-03-21",0,11,10,4,22,3,10,3,16,22,17
"2019-03-22",1,10,11,6,19,9,11,8,19,18,22
"2019-03-25",0,10,7,3,10,4,6,3,11,15,15
"2019-03-26",0,17,15,7,16,10,14,7,19,23,23
"2019-03-27",1,13,8,7,16,9,11,9,23,20,20
"2019-03-28",0,13,6,5,19,10,6,7,12,23,17
"2019-03-29",0,11,12,10,20,6,11,7,19,21,16
"2019-04-01",0,8,17,7,9,10,7,7,15,15,25
"2019-04-02",1,7,10,8,10,4,8,3,9,21,15
"2019-04-03",1,15,14,6,19,8,13,8,19,24,24
"2019-04-04",0,11,13,8,15,6,14,10,16,24,21
"2019-04-05",1,12,8,10,20,4,13,6,17,29,19
"2019-04-08",0,5,5,4,16,6,9,4,18,17,17
"2019-04-09",1,18,13,9,22,7,13,8,15,25,22
"2019-04-10",1,17,8,10,19,8,15,7,12,26,18
"2019-04-11",1,15,15,10,23,9,13,6,19,25,25
"2019-04-12",0,12,12,12,18,11,14,9,21,24,32
"2019-04-15",1,10,5,5,12,8,6,2,18,15,24
"2019-04-16",1,17,14,6,25,12,15,11,20,29,28
"2019-04-17",1,7,7,7,12,7,6,7,17,19,21
"2019-04-18",0,14,13,8,19,6,4,8,18,24,24
"2019-04-22",0,14,12,9,14,5,11,8,14,22,21
"2019-04-23",0,13,8,6,17,3,11,6,4,22,15
"2019-04-24",1,11,9,5,18,9,8,4,19,22,22
"2019-04-25",0,8,9,3,15,5,11,6,20,16,24
"2019-04-26",0,12,9,4,22,6,9,3,17,23,20
"2019-04-29",1,17,12,7,23,8,15,6,23,32,26
"2019-04-30",1,14,6,3,14,3,8,5,14,14,22
"2019-05-01",1,19,13,9,23,4,17,8,22,31,20
"2019-05-02",1,11,10,5,22,9,13,7,20,33,23
"2019-05-03",0,20,20,11,25,9,14,6,23,35,27
"2019-05-06",0,12,15,8,19,11,11,8,23,23,22
"2019-05-07",1,13,15,4,20,9,11,10,15,22,20
"2019-05-08",0,13,16,5,19,8,12,5,28,28,29
"2019-05-09",1,15,10,5,27,8,10,6,16,26,24
"2019-05-10",0,17,14,9,28,10,9,7,24,27,31
"2019-05-13",1,6,10,6,17,7,9,3,18,22,18
"2019-05-14",0,9,11,6,11,7,8,3,17,23,17
"2019-05-15",0,15,12,8,23,7,14,10,20,26,28
"2019-05-16",0,11,12,8,17,7,11,6,16,22,26
"2019-05-17",0,14,14,7,22,9,12,7,16,25,28
"2019-05-20",0,17,18,9,20,7,12,9,24,34,22
"2019-05-21",0,16,7,8,19,5,10,7,12,26,17
"2019-05-22",1,9,7,4,15,6,10,8,15,22,24
"2019-05-23",1,21,15,13,27,9,16,9,19,34,26
"2019-05-24",0,12,11,7,15,14,9,10,23,23,28
"2019-05-28",1,16,8,8,11,5,12,5,16,29,19
"2019-05-29",1,14,9,12,20,5,16,9,14,32,21
"2019-05-30",0,14,14,9,20,11,12,7,21,31,31
"2019-05-31",1,9,11,7,17,7,12,8,23,22,26
"2019-06-03",1,8,16,4,12,8,12,4,13,23,24
"2019-06-04",0,7,8,9,8,7,7,7,17,17,22
"2019-06-05",0,16,14,12,22,10,12,7,19,34,31
"2019-06-06",0,13,14,10,22,14,11,10,29,31,34
"2019-06-07",0,15,16,11,24,7,17,8,13,31,19
"2019-06-10",1,17,10,8,18,5,16,8,12,27,21
"2019-06-11",1,13,5,7,18,7,10,8,13,22,18
"2019-06-12",1,11,9,6,11,4,6,4,16,22,13
"2019-06-13",0,7,11,2,10,7,4,2,13,17,15
"2019-06-14",0,18,11,10,22,4,10,8,11,28,20
"2019-06-17",0,14,16,13,28,5,13,5,15,30,16
"2019-06-18",0,9,10,1,16,5,5,5,21,18,24
"2019-06-19",0,11,13,8,24,7,13,7,18,31,24
"2019-06-20",0,12,8,4,12,4,7,8,9,22,19
"2019-06-21",1,10,16,2,13,8,3,9,17,20,24
"2019-06-24",1,13,7,4,17,6,13,7,11,26,24
"2019-06-25",1,8,11,6,14,7,6,4,13,20,25
"2019-06-26",1,16,14,9,29,9,15,10,15,33,28
"2019-06-27",0,10,8,7,19,5,8,6,14,23,20
"2019-06-28",1,15,8,8,21,10,14,6,21,28,30
"2019-07-01",1,15,15,7,18,9,9,9,19,24,30
"2019-07-02",0,11,14,4,16,3,11,6,13,26,24
"2019-07-03",0,11,18,7,16,6,10,4,20,28,26
"2019-07-05",0,20,14,12,25,7,17,15,22,39,28
"2019-07-08",1,13,9,2,12,6,10,5,19,20,17
"2019-07-09",0,18,8,18,21,8,18,8,16,35,23
"2019-07-10",0,5,11,2,14,10,7,7,24,17,27
"2019-07-11",0,20,11,13,26,10,16,8,22,34,31
"2019-07-12",0,6,9,8,16,4,9,6,11,24,29
"2019-07-15",1,13,10,5,21,9,8,9,19,24,29
"2019-07-16",1,14,11,9,28,6,20,5,19,38,30
"2019-07-17",1,4,5,6,10,4,5,7,7,21,9
"2019-07-18",0,15,10,5,15,5,11,9,11,25,15
"2019-07-19",1,10,9,2,15,6,6,4,16,19,25
"2019-07-22",1,12,12,5,19,6,8,6,19,26,22
"2019-07-23",0,15,8,5,11,4,8,8,15,27,21
"2019-07-24",0,9,10,5,14,6,6,5,12,17,22
"2019-07-25",1,9,8,6,11,3,11,5,11,23,19
"2019-07-26",0,11,8,3,15,3,7,5,13,24,16
"2019-07-29",0,14,8,6,15,2,9,3,20,25,23
"2019-07-30",0,16,13,7,16,8,8,12,20,29,23
"2019-07-31",1,12,13,3,19,8,10,9,15,24,28
"2019-08-01",1,13,9,4,14,9,10,4,19,25,30
"2019-08-02",1,13,10,4,14,10,11,8,19,25,26
"2019-08-05",1,13,10,7,16,3,12,5,13,23,13
"2019-08-06",0,10,8,4,13,8,10,10,11,25,25
"2019-08-07",0,14,9,9,22,12,9,3,27,19,25
"2019-08-08",0,14,6,8,24,6,8,6,18,30,17
"2019-08-09",1,11,11,3,17,5,10,7,19,23,24
"2019-08-12",1,17,6,4,25,3,11,5,10,31,19
"2019-08-13",0,13,11,5,22,5,11,11,19,25,19
"2019-08-14",1,14,18,13,21,13,10,11,20,32,34
"2019-08-15",0,13,12,2,13,6,6,5,13,20,26
"2019-08-16",0,11,17,7,20,7,12,10,14,29,23
"2019-08-19",0,11,11,2,18,9,9,10,15,26,23
"2019-08-20",1,13,9,9,18,6,13,6,15,31,23
"2019-08-21",0,10,17,6,19,9,15,9,19,29,24
"2019-08-22",1,10,11,5,13,4,5,10,15,16,24
"2019-08-23",1,9,5,1,13,6,6,7,13,21,19
"2019-08-26",0,15,7,4,17,7,8,6,12,23,21
"2019-08-27",1,14,10,5,24,6,13,3,20,26,26
"2019-08-28",0,7,9,5,15,4,3,7,14,19,23
"2019-08-29",0,6,9,2,11,6,7,5,12,19,20
"2019-08-30",1,11,10,4,15,9,8,6,15,20,26
"2019-09-03",1,14,8,9,16,5,13,6,19,35,16
"2019-09-04",0,13,14,7,20,10,13,5,19,30,30
"2019-09-05",0,10,9,6,19,4,7,3,14,24,18
"2019-09-06",0,14,14,7,14,8,7,8,14,24,22
"2019-09-09",1,9,9,7,14,10,7,10,18,23,22
"2019-09-10",0,12,11,10,15,7,12,4,13,26,19
"2019-09-11",0,13,13,4,18,6,6,8,15,21,21
"2019-09-12",1,18,19,10,27,11,18,12,17,38,31
"2019-09-13",0,11,12,9,18,8,9,8,20,28,26
"2019-09-16",1,20,12,8,23,7,10,5,18,35,26
"2019-09-17",0,13,13,3,11,7,12,6,12,21,29
"2019-09-18",0,14,13,5,17,9,8,4,21,24,25
"2019-09-19",1,15,17,8,19,10,11,5,17,26,27
"2019-09-20",1,10,9,4,16,7,5,9,15,21,24
"2019-09-23",0,14,17,6,15,8,8,11,16,21,27
"2019-09-24",1,14,9,10,18,4,12,5,19,28,22
"2019-09-25",0,7,15,7,14,10,6,7,17,18,20
"2019-09-26",1,17,7,8,19,1,11,4,15,27,21
"2019-09-27",1,8,8,5,9,5,8,4,16,20,18
"2019-09-30",0,17,16,9,25,5,9,7,20,30,28
"2019-10-01",1,10,10,4,14,3,5,6,20,24,17
"2019-10-02",1,13,14,7,15,6,13,5,20,27,27
"2019-10-03",0,10,11,4,15,7,6,4,16,19,26
"2019-10-04",0,14,14,9,20,6,6,8,21,31,23
"2019-10-07",1,8,8,1,5,4,2,3,14,16,19
"2019-10-08",1,15,9,8,14,4,9,4,16,25,24
"2019-10-09",0,12,5,6,18,0,11,3,11,20,11
"2019-10-10",0,13,14,8,14,5,8,7,21,20,24
"2019-10-11",0,12,10,4,15,10,10,8,17,23,19
"2019-10-14",0,13,9,5,25,6,14,6,17,26,20
"2019-10-15",0,15,12,6,14,9,14,9,25,30,27
"2019-10-16",0,14,11,8,20,8,11,8,20,29,19
"2019-10-17",1,9,11,4,10,7,5,4,14,14,15
"2019-10-18",1,9,14,9,13,8,9,8,10,21,21
"2019-10-21",1,9,9,2,14,5,7,2,14,16,20
"2019-10-22",1,16,22,6,17,12,13,6,24,28,28
"2019-10-23",1,14,9,10,18,8,8,11,11,27,21
"2019-10-24",1,12,11,12,18,7,12,8,19,26,28
"2019-10-25",0,12,8,3,17,7,9,5,13,24,19
"2019-10-28",0,10,8,3,14,5,7,8,21,21,23
"2019-10-29",0,14,9,5,17,8,11,8,21,27,25
"2019-10-30",0,21,16,9,30,10,17,7,24,28,29
"2019-10-31",1,16,19,11,31,9,18,8,25,37,24
"2019-11-01",0,20,16,12,23,10,15,8,16,32,25
"2019-11-04",0,7,5,5,10,11,9,3,17,16,21
"2019-11-05",1,12,8,4,21,6,12,6,11,31,23
"2019-11-06",1,13,12,8,14,6,8,4,17,22,20
"2019-11-07",0,8,10,5,11,6,4,6,13,13,19
"2019-11-08",1,11,8,3,11,2,8,2,11,15,13
"2019-11-11",0,8,4,1,7,1,5,2,8,10,9
"2019-11-12",1,5,5,2,5,2,6,3,10,6,12
"2019-11-13",0,6,9,5,15,3,8,7,11,12,12
"2019-11-14",0,8,7,4,9,5,4,4,15,16,20
"2019-11-15",0,5,9,2,8,6,5,6,16,10,18
"2019-11-18",0,8,12,2,11,6,4,4,12,14,17
"2019-11-19",1,2,12,3,10,4,5,3,13,20,20
"2019-11-20",1,17,8,5,17,3,13,4,7,25,13
"2019-11-21",1,13,5,6,14,2,7,2,5,15,5
"2019-11-22",0,5,8,1,5,4,3,5,13,12,18
"2019-11-25",0,5,11,2,9,7,8,5,15,11,18
"2019-11-26",0,15,14,11,22,5,16,11,21,30,29
"2019-11-27",0,9,8,6,12,7,8,7,17,15,19
"2019-11-29",1,9,3,3,13,4,5,4,8,15,13
"2019-12-02",1,11,6,6,13,2,10,4,13,17,8
"2019-12-03",0,4,2,1,9,2,7,3,7,10,7
"2019-12-04",0,13,6,6,14,4,8,3,12,22,12
"2019-12-05",1,8,11,8,15,8,13,5,10,19,16
"2019-12-06",0,7,9,4,9,5,9,6,8,19,10
"2019-12-09",1,7,6,3,13,6,7,6,13,16,12
"2019-12-10",1,13,13,7,16,5,10,9,13,21,21
"2019-12-11",0,7,7,3,6,4,5,4,12,9,15
"2019-12-12",0,9,11,2,13,10,11,3,13,16,18
"2019-12-13",0,6,8,4,8,8,7,5,15,17,18
"2019-12-16",0,10,5,5,11,3,6,0,6,16,15
"2019-12-17",0,8,8,5,14,3,8,3,7,17,11
"2019-12-18",1,11,4,5,12,7,3,4,10,16,13
"2019-12-19",0,10,11,5,19,11,9,6,18,18,21
"2019-12-20",1,13,12,7,16,6,11,6,13,24,16
"2019-12-23",0,9,5,4,14,2,6,2,7,16,13
"2019-12-24",1,7,13,1,9,7,3,4,15,12,21
"2019-12-26",0,4,9,3,6,3,5,3,12,11,15
"2019-12-27",1,14,11,4,12,7,10,8,11,19,14
"2019-12-30",1,11,11,6,12,7,9,5,18,12,23
"2019-12-31",0,14,14,5,21,7,14,10,21,28,27
"2020-01-02",0,14,11,2,25,6,12,5,12,26,27
"2020-01-03",0,12,10,5,20,4,11,8,21,29,20
"2020-01-06",0,7,8,1,5,4,8,5,9,11,10
"2020-01-07",1,9,4,3,12,2,5,5,7,12,6
"2020-01-08",0,13,8,6,18,3,8,7,10,19,19
"2020-01-09",0,7,1,3,7,1,5,4,8,14,11
"2020-01-10",1,10,9,5,12,5,9,5,11,20,16
"2020-01-13",0,6,11,2,12,4,7,7,11,15,11
"2020-01-14",0,10,6,4,17,2,12,6,10,21,12
"2020-01-15",0,5,9,2,7,4,5,5,13,9,19
"2020-01-16",0,5,9,3,15,3,4,5,9,15,17
"2020-01-17",0,4,9,2,12,6,8,5,12,20,11
"2020-01-21",1,8,5,4,16,2,10,4,7,19,8
"2020-01-22",1,9,7,5,13,3,7,4,11,16,13
"2020-01-23",0,9,8,2,10,5,3,4,15,15,18
"2020-01-24",1,11,11,6,17,9,7,12,19,20,24
"2020-01-27",1,8,9,5,8,5,6,4,10,13,16
"2020-01-28",0,9,12,4,9,6,5,5,12,14,17
"2020-01-29",1,7,8,3,12,5,6,6,12,13,14
"2020-01-30",0,14,12,5,18,5,10,8,13,22,19
"2020-01-31",1,4,8,4,10,5,4,6,6,15,9
"2020-02-03",0,7,10,4,16,3,5,6,10,19,14
"2020-02-04",0,9,12,5,7,9,4,5,10,15,22
"2020-02-05",0,9,7,3,8,1,9,5,15,18,14
"2020-02-06",1,3,6,3,13,3,6,2,14,16,14
"2020-02-07",1,5,11,5,10,7,6,6,11,10,16
"2020-02-10",0,6,5,6,10,2,7,3,6,16,8
"2020-02-11",1,10,7,1,7,3,5,4,10,16,8
"2020-02-12",0,4,6,2,15,3,8,6,13,17,21
"2020-02-13",1,11,6,2,10,6,5,5,13,16,15
"2020-02-14",1,10,16,5,13,8,10,9,15,15,18
"2020-02-18",1,7,9,5,7,3,6,4,6,14,8
"2020-02-19",0,10,10,4,17,6,8,7,16,14,20
"2020-02-20",1,12,9,4,14,3,7,3,19,20,17
"2020-02-21",1,14,7,7,21,7,9,8,16,20,19
"2020-02-24",1,8,8,5,11,2,8,6,11,14,15
"2020-02-25",1,12,13,4,18,3,10,4,10,19,11
"2020-02-26",1,12,5,4,15,4,8,4,10,15,12
"2020-02-27",1,6,3,3,6,3,6,7,10,12,13
"2020-02-28",0,6,6,3,13,4,8,4,10,20,17
"2020-03-02",0,5,7,3,11,3,7,5,11,15,14
"2020-03-03",1,6,11,1,12,8,4,7,10,18,21
"2020-03-04",0,9,15,1,14,10,6,4,18,15,21
"2020-03-05",1,9,8,4,16,9,8,8,9,16,18
"2020-03-06",0,4,7,1,5,2,7,5,12,13,16
"2020-03-09",1,9,3,9,20,2,9,2,6,18,8
"2020-03-10",0,1,5,1,3,1,4,2,11,9,13
"2020-03-11",1,7,8,2,10,5,8,3,13,14,13
"2020-03-12",1,4,4,2,7,0,9,4,6,17,10
"2020-03-13",0,3,8,2,8,4,2,5,10,9,12
"2020-03-16",1,5,11,4,12,3,6,3,10,14,16
"2020-03-17",0,6,9,4,15,7,12,4,15,19,18
"2020-03-18",1,14,8,6,22,4,11,5,15,25,21
"2020-03-19",0,11,6,11,16,1,14,5,9,22,13
"2020-03-20",1,4,6,2,9,3,4,3,7,11,16
"2020-03-23",1,4,5,2,9,6,4,5,11,10,15
"2020-03-24",0,1,8,1,8,4,7,6,10,14,9
"2020-03-25",0,8,9,8,17,4,11,9,11,20,14
"2020-03-26",0,5,3,2,11,2,5,2,8,15,15
"2020-03-27",1,9,6,5,12,3,12,5,6,21,8
"2020-03-30",0,7,7,3,9,3,8,5,8,16,15
"2020-03-31",1,7,10,8,13,3,8,4,7,19,11
"2020-04-01",1,10,11,4,20,7,14,5,12,23,26
"2020-04-02",0,12,10,6,15,2,9,3,9,21,15
"2020-04-03",1,8,10,5,12,3,8,6,11,17,17
"2020-04-06",0,4,10,3,6,2,5,2,7,9,15
"2020-04-07",1,9,12,7,14,2,9,3,10,24,16
"2020-04-08",0,8,13,7,12,4,8,5,14,19,20
"2020-04-09",0,9,6,6,11,3,8,6,5,19,15
"2020-04-13",1,7,2,8,16,4,17,4,19,27,20
"2020-04-14",0,6,13,6,23,3,14,6,14,23,22
"2020-04-15",1,9,5,3,10,2,9,2,10,16,15
"2020-04-16",1,7,11,2,14,2,7,5,15,16,20
"2020-04-17",0,5,10,4,14,6,12,6,19,18,24
"2020-04-20",1,4,5,3,9,5,8,4,4,14,9
"2020-04-21",1,9,12,6,18,5,12,6,14,22,23
"2020-04-22",0,11,10,4,16,6,9,6,10,24,21
"2020-04-23",1,3,8,4,5,4,4,8,7,12,13
"2020-04-24",0,5,8,6,12,3,10,4,8,17,16
"2020-04-27",0,2,10,3,9,5,7,5,18,17,27
"2020-04-28",1,14,9,8,24,4,13,6,11,27,19
"2020-04-29",0,8,9,5,13,5,10,6,16,23,21
"2020-04-30",1,5,17,1,11,10,4,7,16,15,27
